Year,Product,Origin,Destination / PADD,Mode of Transportation,Volume (m3),Volume (bbl),Value (CN$),Value (US$),Price (CN cents/L),Price (US cents/gallon)
1992,Propane,Ontario,Total,Pipeline,719035.3,4522588.23,66545148.13,55145132.44,9.254781,29.031448
1992,Propane,Ontario,Total,Railway,473644,2979126.031,48983797.84,40142501.89,10.341901,32.0822
1992,Propane,Ontario,Total,Truck,190795.1,1200063.02,19618878.73,16143420.38,10.282695,32.028758
1992,Propane,Québec,PADD I,Railway,970,6101.106,108834,92265.66421,11.22,36.006437
1992,Propane,Québec,PADD I,Truck,44265.6,278421.7709,5369548.73,4436814.185,12.130296,37.941689
1992,Propane,Québec,PADD III,Truck,5440.6,34220.28588,698350.19,577123.5577,12.835903,40.154456
1992,Propane,Québec,Total,Railway,970,6101.106,108834,92265.66421,11.22,36.006437
1992,Propane,Québec,Total,Truck,49706.2,312642.0568,6067898.92,5013937.743,12.207529,38.183886
1992,Propane,Saskatchewan,PADD II,Pipeline,2224614.4,13992379.65,186480709.4,153013680.7,8.382608,26.03678
1992,Propane,Saskatchewan,PADD II,Railway,17755.3,111677.2859,1501966.08,1209924.258,8.459254,25.795377
1992,Propane,Saskatchewan,PADD II,Truck,16594.8,104377.973,1403119.45,1145561.379,8.455175,26.131123
1992,Propane,Saskatchewan,PADD IV,Truck,4845.2,30475.33896,429814.96,347082.8376,8.870943,27.116471
1992,Propane,Saskatchewan,Total,Pipeline,2224614.4,13992379.65,186480709.4,153013680.7,8.382608,26.03678
1992,Propane,Saskatchewan,Total,Railway,17755.3,111677.2859,1501966.08,1209924.258,8.459254,25.795377
1992,Propane,Saskatchewan,Total,Truck,21440,134853.312,1832934.41,1492644.216,8.549134,26.3538
1993,Butane,Alberta,PADD I,Railway,2147,13504.2006,182868,139177.8943,8.517373,24.538609
1993,Butane,Alberta,PADD II,Railway,58228.5,366245.6193,5669073.35,4417933.006,9.735908,28.720716
1993,Butane,Alberta,PADD IV,Pipeline,73165,460193.217,7915942,6153784.933,10.819301,31.83836
1993,Butane,Alberta,PADD IV,Railway,153938.1,968239.8614,15769933.11,12202042.72,10.244333,30.005314
1993,Butane,Alberta,PADD IV,Truck,181,1138.4538,16290,12362.13703,9,25.853938
1993,Butane,Alberta,PADD V,Railway,70252.7,441875.4325,6860029.15,5312575.745,9.76479,28.625551
1993,Butane,Alberta,PADD V,Truck,363,2283.1974,35246.5,27260.5226,9.709779,28.42754
1993,Butane,Alberta,Total,Pipeline,73165,460193.217,7915942,6153784.933,10.819301,31.83836
1993,Butane,Alberta,Total,Railway,284566.3,1789865.114,28481903.61,22071729.36,10.008881,29.360581
1993,Butane,Alberta,Total,Truck,544,3421.6512,51536.5,39622.65963,9.473621,27.571252
1993,Butane,British Columbia,PADD II,Railway,13554.9,85257.61002,856517,662996.6802,6.318873,18.51513
1993,Butane,British Columbia,PADD III,Railway,598,3761.3004,95680,74650.85433,16,47.254738
1993,Butane,British Columbia,PADD IV,Railway,1701.8,10703.98164,113385.7,85207.25513,6.662692,18.953081
1993,Butane,British Columbia,PADD V,Railway,194734.7,1224842.316,16789563.9,12992247.39,8.621762,25.255307
1993,Butane,British Columbia,PADD V,Truck,5342,33600.1116,327800.5,258284.2823,6.136287,18.302307
1993,Butane,British Columbia,Total,Railway,210589.4,1324565.208,17855146.6,13815102.18,8.478654,24.833008
1993,Butane,British Columbia,Total,Truck,5342,33600.1116,327800.5,258284.2823,6.136287,18.302307
1993,Butane,Manitoba,PADD I,Railway,361,2270.6178,29963,22893.49022,8.3,24.005822
1993,Butane,Manitoba,PADD II,Railway,145117,912756.9066,16248345.8,12577442.59,11.196721,32.808455
1993,Butane,Manitoba,PADD V,Railway,2028,12755.7144,213751.2,161790.315,10.54,30.199263
1993,Butane,Manitoba,Total,Railway,147506,927783.2388,16492060,12762126.4,11.180602,32.751042
1993,Butane,New Brunswick,PADD I,Railway,2974,18705.8652,320750,253323.3907,10.785137,32.243791
1993,Butane,New Brunswick,Other,Marine,21,132.0858,5460,4143.47871,26,74.689163
1993,Butane,New Brunswick,Total,Marine,21,132.0858,5460,4143.47871,26,74.689163
1993,Butane,New Brunswick,Total,Railway,2974,18705.8652,320750,253323.3907,10.785137,32.243791
1993,Butane,Ontario,PADD I,Railway,243776,1533302.285,29863349.97,23045524.06,12.250324,35.785525
1993,Butane,Ontario,PADD I,Truck,2484,15623.8632,309134.93,241666.8032,12.445045,36.827918
1993,Butane,Ontario,PADD II,Pipeline,194937,1226114.743,23778474,18605228.37,12.19803,36.128713
1993,Butane,Ontario,PADD II,Railway,653817.6,4112381.94,78946590.63,61120872.09,12.074711,35.387078
1993,Butane,Ontario,PADD II,Truck,31680,199260.864,4089647.8,3209744.687,12.909241,38.352798
1993,Butane,Ontario,Total,Pipeline,194937,1226114.743,23778474,18605228.37,12.19803,36.128713
1993,Butane,Ontario,Total,Railway,897593.6,5645684.225,108809940.6,84166396.15,12.122406,35.495291
1993,Butane,Ontario,Total,Truck,34164,214884.7272,4398782.73,3451411.49,12.87549,38.241928
1993,Butane,Québec,PADD I,Truck,415,2610.267,34611,26197.39488,8.34,23.895811
1993,Butane,Québec,Total,Truck,415,2610.267,34611,26197.39488,8.34,23.895811
1993,Butane,Saskatchewan,PADD I,Railway,4770,30002.346,407860,308282.5705,8.550524,24.464836
1993,Butane,Saskatchewan,PADD II,Railway,102163,642584.8374,9464287.5,7239795.376,9.263909,26.82529
1993,Butane,Saskatchewan,PADD II,Truck,2941,18498.3018,354372.3,272302.327,12.049381,35.04839
1993,Butane,Saskatchewan,PADD IV,Railway,1407,8849.7486,153489,116846.3814,10.908955,31.436407
1993,Butane,Saskatchewan,PADD V,Railway,723.5,4550.6703,67285.5,53412.00004,9.3,27.945511
1993,Butane,Saskatchewan,Total,Railway,109063.5,685987.6023,10092922,7718336.328,9.25417,26.788969
1993,Butane,Saskatchewan,Total,Truck,2941,18498.3018,354372.3,272302.327,12.049381,35.04839
1993,Propane,Alberta,PADD I,Railway,6308.6,39679.83228,641434.82,505974.1046,10.167625,30.360369
1993,Propane,Alberta,PADD II,Railway,92313.6,580634.0813,8139392.55,6246814.612,8.81711,25.615609
1993,Propane,Alberta,PADD II,Truck,485.6,3054.32688,36701.42,28970.00834,7.557953,22.583004
1993,Propane,Alberta,PADD IV,Railway,30470,191650.206,2966316.72,2292542.718,9.735204,28.4811
1993,Propane,Alberta,PADD IV,Truck,90528.7,569407.4173,8531369.83,6590723.058,9.423939,27.558689
1993,Propane,Alberta,PADD V,Railway,162109.7,1019637.591,16194780.31,12503339.96,9.990013,29.196366
1993,Propane,Alberta,PADD V,Truck,5452.1,34292.61858,439601.08,342594.9686,8.062968,23.786409
1993,Propane,Alberta,Total,Railway,291201.9,1831601.711,27941924.4,21548671.4,9.595378,28.011608
1993,Propane,Alberta,Total,Truck,96466.4,606754.3627,9007672.33,6962288.035,9.337626,27.320439
1993,Propane,British Columbia,PADD II,Railway,480,3019.104,43776,35108.8468,9.12,27.687714
1993,Propane,British Columbia,PADD III,Railway,6380,40128.924,389312.8,309700.3379,6.102081,18.375229
1993,Propane,British Columbia,PADD IV,Railway,8253,51909.7194,818653.4,631483.8772,9.919464,28.964242
1993,Propane,British Columbia,PADD IV,Truck,1388,8730.2424,158310,122976.6508,11.405619,33.538602
1993,Propane,British Columbia,PADD V,Marine,234.9,1477.47402,23490,18386.75589,10,29.63015
1993,Propane,British Columbia,PADD V,Railway,72342,455016.7116,7437674.3,5746790.525,10.281267,30.070911
1993,Propane,British Columbia,PADD V,Truck,4818.8,30309.28824,610553,475045.4838,12.670229,37.317113
1993,Propane,British Columbia,Total,Marine,234.9,1477.47402,23490,18386.75589,10,29.63015
1993,Propane,British Columbia,Total,Railway,87455,550074.459,8689416.5,6723083.587,9.935871,29.100175
1993,Propane,British Columbia,Total,Truck,6206.8,39039.53064,768863,598022.1346,12.387429,36.47214
1993,Propane,Manitoba,PADD I,Railway,841,5289.7218,91837.2,73654.47245,10.92,33.152393
1993,Propane,Manitoba,PADD II,Railway,172840.7,1087133.435,18890009.24,14634319.16,10.929144,32.050755
1993,Propane,Manitoba,PADD II,Truck,60517.1,380640.4556,7115946.25,5493498.246,11.758571,34.362332
1993,Propane,Manitoba,PADD V,Truck,70,440.286,7533.8,5934.16135,10.762571,32.090248
1993,Propane,Manitoba,Total,Railway,173681.7,1092423.157,18981846.44,14707973.64,10.929099,32.056088
1993,Propane,Manitoba,Total,Truck,60587.1,381080.7416,7123480.05,5499432.407,11.75742,34.359709
1993,Propane,New Brunswick,PADD I,Marine,3093,19454.3514,548788.7,433865.1131,17.742925,53.099028
1993,Propane,New Brunswick,Other,Marine,40,251.592,14396,11263.84361,35.99,106.595384
1993,Propane,New Brunswick,Total,Marine,3133,19705.9434,563184.7,445128.9567,17.975892,53.782032
1993,Propane,Nova Scotia,PADD I,Railway,1654,10403.3292,248128,196157.5669,15.001692,44.893277
1993,Propane,Nova Scotia,Total,Railway,1654,10403.3292,248128,196157.5669,15.001692,44.893277
1993,Propane,Ontario,PADD I,Railway,352257.2,2215627.337,38735730.67,30110437.48,10.996434,32.35705
1993,Propane,Ontario,PADD I,Truck,177465.8,1116224.389,19338872.88,15044259.71,10.897239,32.089865
1993,Propane,Ontario,PADD II,Pipeline,1005086,6321789.923,112707128.8,87428764.41,11.21368,32.927813
1993,Propane,Ontario,PADD II,Railway,164997.7,1037802.533,16482061.31,12793460.23,9.989267,29.350932
1993,Propane,Ontario,PADD II,Truck,149549.3,940635.1871,17590440.04,13646561.86,11.762301,34.542248
1993,Propane,Ontario,PADD IV,Railway,596.3,3750.60774,81931.24,64371.17255,13.739936,40.863764
1993,Propane,Ontario,PADD V,Railway,114,717.0372,9712.8,7696.35499,8.52,25.555947
1993,Propane,Ontario,Total,Pipeline,1005086,6321789.923,112707128.8,87428764.41,11.21368,32.927813
1993,Propane,Ontario,Total,Railway,517965.2,3257897.515,55309436.02,42975965.24,10.678214,31.407748
1993,Propane,Ontario,Total,Truck,327015.1,2056859.576,36929312.92,28690821.57,11.292846,33.211381
1993,Propane,Québec,PADD I,Railway,7442,46808.6916,839007.4,638513.1322,11.27395,32.478198
1993,Propane,Québec,PADD I,Truck,46892.4,294943.8175,6184581.15,4825663.954,13.188877,38.955283
1993,Propane,Québec,PADD II,Truck,48.4,304.42632,6698.56,5274.1037,13.84,41.249156
1993,Propane,Québec,PADD III,Truck,4194.6,26383.19508,572003.29,445663.6009,13.636658,40.218732
1993,Propane,Québec,PADD IV,Truck,1177.3,7404.98154,152856.47,118135.1037,12.983646,37.984252
1993,Propane,Québec,Total,Railway,7442,46808.6916,839007.4,638513.1322,11.27395,32.478198
1993,Propane,Québec,Total,Truck,52312.7,329036.4205,6916139.47,5394736.762,13.220765,39.036862
1993,Propane,Saskatchewan,PADD I,Railway,358,2251.7484,30430,24405.20395,8.5,25.805435
1993,Propane,Saskatchewan,PADD II,Pipeline,2033478.9,12790175.59,218219721.3,168834777.7,10.731349,31.429249
1993,Propane,Saskatchewan,PADD II,Railway,22171.9,139456.8166,2448970.8,1885841.662,11.04538,32.196901
1993,Propane,Saskatchewan,PADD II,Truck,27430.1,172529.843,3043317.6,2340610.563,11.09481,32.300818
1993,Propane,Saskatchewan,PADD IV,Railway,114,717.0372,11981.4,9154.49266,10.51,30.397731
1993,Propane,Saskatchewan,PADD IV,Truck,10842.3,68195.89854,1219743.78,941201.212,11.249861,32.860399
1993,Propane,Saskatchewan,Total,Pipeline,2033478.9,12790175.59,218219721.3,168834777.7,10.731349,31.429249
1993,Propane,Saskatchewan,Total,Railway,22643.9,142425.6022,2491382.2,1919401.359,11.002443,32.086795
1993,Propane,Saskatchewan,Total,Truck,38272.4,240725.7415,4263061.38,3281811.775,11.138735,32.459343
1994,Butane,Alberta,PADD II,Railway,32373.3,203621.5823,3004051.7,2200517.532,9.279411,25.730583
1994,Butane,Alberta,PADD IV,Pipeline,163105,1025897.829,16982939,12487610.08,10.412273,28.981696
1994,Butane,Alberta,PADD IV,Railway,76207.4,479329.3045,7517487.5,5512498.609,9.864511,27.381869
1994,Butane,Alberta,PADD IV,Truck,1604,10088.8392,117186.5,87425.11562,7.305891,20.632107
1994,Butane,Alberta,PADD V,Railway,81698.9,513869.7412,7855656.73,5739138.54,9.615376,26.591462
1994,Butane,Alberta,PADD V,Truck,177,1113.2946,15900.3,11594.31374,8.98322,24.796107
1994,Butane,Alberta,Total,Pipeline,163105,1025897.829,16982939,12487610.08,10.412273,28.981696
1994,Butane,Alberta,Total,Railway,190279.6,1196820.628,18377195.93,13452154.68,9.657995,26.761555
1994,Butane,Alberta,Total,Truck,1781,11202.1338,133086.8,99019.42936,7.472588,21.045934
1994,Butane,British Columbia,PADD IV,Railway,18551.4,116684.5957,1978158.11,1445096.917,10.66312,29.487096
1994,Butane,British Columbia,PADD V,Railway,202559.6,1274059.372,17146517.13,12595764.79,8.464924,23.538753
1994,Butane,British Columbia,PADD V,Truck,114,717.0372,9640,6989.2383,8.45614,23.207947
1994,Butane,British Columbia,Total,Railway,221111,1390743.968,19124675.24,14040861.7,8.649354,24.037824
1994,Butane,British Columbia,Total,Truck,114,717.0372,9640,6989.2383,8.45614,23.207947
1994,Butane,Manitoba,PADD II,Pipeline,90746.3,570776.0777,10643062.1,7746090.499,11.72837,32.312114
1994,Butane,Manitoba,PADD II,Railway,139426,876961.6548,14892498.9,10913686.06,10.681292,29.630533
1994,Butane,Manitoba,Total,Pipeline,90746.3,570776.0777,10643062.1,7746090.499,11.72837,32.312114
1994,Butane,Manitoba,Total,Railway,139426,876961.6548,14892498.9,10913686.06,10.681292,29.630533
1994,Butane,New Brunswick,PADD I,Railway,2592,16303.1616,290304,214452.242,11.2,31.318961
1994,Butane,New Brunswick,Total,Railway,2592,16303.1616,290304,214452.242,11.2,31.318961
1994,Butane,Nova Scotia,PADD I,Marine,1904,11975.7792,171360,124390.0633,9,24.730363
1994,Butane,Nova Scotia,Total,Marine,1904,11975.7792,171360,124390.0633,9,24.730363
1994,Butane,Ontario,PADD I,Railway,223691.4,1406974.168,25285043.2,18510930.58,11.303538,31.324972
1994,Butane,Ontario,PADD I,Truck,2834.6,17829.06708,276534.8,200862.7133,9.75569,26.823738
1994,Butane,Ontario,PADD II,Pipeline,349668,2199341.786,40691484.4,29780751.21,11.637177,32.239737
1994,Butane,Ontario,PADD II,Railway,542325.1,3411116.414,61197636.52,44911198.8,11.284308,31.347772
1994,Butane,Ontario,PADD II,Truck,20972.5,131912.8305,2630272.04,1920257.408,12.541528,34.659395
1994,Butane,Ontario,Total,Pipeline,349668,2199341.786,40691484.4,29780751.21,11.637177,32.239737
1994,Butane,Ontario,Total,Railway,766016.5,4818090.582,86482679.72,63422129.38,11.289923,31.341117
1994,Butane,Ontario,Total,Truck,23807.1,149741.8976,2906806.84,2121120.121,12.209831,33.726441
1994,Butane,Québec,PADD I,Railway,2830,17800.134,175460,126797.4456,6.2,16.96039
1994,Butane,Québec,Total,Railway,2830,17800.134,175460,126797.4456,6.2,16.96039
1994,Butane,Saskatchewan,PADD II,Railway,107366.6,675314.4407,10436757.08,7670613.729,9.720673,27.044109
1994,Butane,Saskatchewan,PADD II,Truck,3956,24882.4488,461119.2,341648.3215,11.656198,32.691494
1994,Butane,Saskatchewan,PADD IV,Railway,5017.9,31561.58742,530056,384230.6501,10.563303,28.985565
1994,Butane,Saskatchewan,PADD V,Railway,2167.8,13635.02844,198807,143484.507,9.17091,25.05518
1994,Butane,Saskatchewan,Total,Railway,114552.3,720511.0565,11165620.08,8198328.887,9.747181,27.091513
1994,Butane,Saskatchewan,Total,Truck,3956,24882.4488,461119.2,341648.3215,11.656198,32.691494
1994,Propane,Alberta,PADD I,Railway,24632.2,154931.6116,2241273.18,1656473.967,9.098956,25.456175
1994,Propane,Alberta,PADD I,Truck,18,113.2164,1242,917.48541,6.9,19.294718
1994,Propane,Alberta,PADD II,Railway,73562.5,462693.4125,5991870.49,4434699.519,8.145278,22.820201
1994,Propane,Alberta,PADD II,Truck,252,1585.0296,26425.2,19443.72536,10.48619,29.207253
1994,Propane,Alberta,PADD IV,Railway,20835.1,131048.612,1677222.89,1227287.308,8.049987,22.297819
1994,Propane,Alberta,PADD IV,Truck,93607.5,588772.4535,8032634.76,5891317.767,8.581187,23.823937
1994,Propane,Alberta,PADD V,Railway,155591.1,978636.9008,12937362.69,9496687.738,8.314976,23.104636
1994,Propane,Alberta,PADD V,Truck,3177.6,19986.46848,224256.84,164429.2098,7.057428,19.588063
1994,Propane,Alberta,Total,Railway,274620.9,1727310.537,22847729.25,16815148.53,8.319734,23.178156
1994,Propane,Alberta,Total,Truck,97055.1,610457.168,8284558.8,6076108.188,8.535933,23.698391
1994,Propane,British Columbia,PADD I,Railway,1355,8522.679,155825,118285.3651,11.5,33.044827
1994,Propane,British Columbia,PADD II,Railway,240.4,1512.06792,20313.9,14631.15816,8.450041,23.038595
1994,Propane,British Columbia,PADD IV,Railway,10254.5,64498.7541,871986.7,638304.3194,8.503454,23.562699
1994,Propane,British Columbia,PADD IV,Truck,3525,22171.545,319773.3,232702.0503,9.071582,24.989227
1994,Propane,British Columbia,PADD V,Railway,86548,544369.6104,7648338.65,5604535.941,8.837106,24.51288
1994,Propane,British Columbia,PADD V,Truck,10165.6,63939.59088,978237.03,714650.2881,9.623013,26.61168
1994,Propane,British Columbia,Total,Railway,98397.9,618903.1114,8696464.25,6375756.784,8.838058,24.527745
1994,Propane,British Columbia,Total,Truck,13690.6,86111.13588,1298010.33,947352.3384,9.481033,26.193938
1994,Propane,Manitoba,PADD I,Railway,11121,69948.8658,888785.4,642732.0414,7.991955,21.877507
1994,Propane,Manitoba,PADD II,Pipeline,239017.4,1503371.643,23554282,17156202.86,9.85463,27.170859
1994,Propane,Manitoba,PADD II,Railway,177790.1,1118264.171,17197011.8,12622130.49,9.672648,26.874281
1994,Propane,Manitoba,PADD II,Truck,50363.2,316774.4554,5278917.38,3884531.738,10.481695,29.196923
1994,Propane,Manitoba,PADD IV,Truck,36,226.4328,3348,2421.76112,9.3,25.464817
1994,Propane,Manitoba,PADD V,Railway,116,729.6168,8700,6482.45081,7.5,21.154023
1994,Propane,Manitoba,Total,Pipeline,239017.4,1503371.643,23554282,17156202.86,9.85463,27.170859
1994,Propane,Manitoba,Total,Railway,189027.1,1188942.654,18094497.2,13271344.99,9.572435,26.576794
1994,Propane,Manitoba,Total,Truck,50399.2,317000.8882,5282265.38,3886953.5,10.480851,29.194258
1994,Propane,New Brunswick,PADD I,Truck,1725,10849.905,279382.5,205480.8357,16.196086,45.091427
1994,Propane,New Brunswick,Total,Truck,1725,10849.905,279382.5,205480.8357,16.196086,45.091427
1994,Propane,Nova Scotia,PADD I,Truck,925,5818.065,149946.5,109212.5682,16.210432,44.693324
1994,Propane,Nova Scotia,Total,Truck,925,5818.065,149946.5,109212.5682,16.210432,44.693324
1994,Propane,Ontario,PADD I,Railway,434777,2734660.375,47215095.41,34771572.58,10.859612,30.273979
1994,Propane,Ontario,PADD I,Truck,206773.7,1300565.218,23250719.55,17078352.02,11.244524,31.265288
1994,Propane,Ontario,PADD II,Pipeline,1005311.1,6323205.757,106138484.8,77750396.14,10.557775,29.276144
1994,Propane,Ontario,PADD II,Railway,116090.2,730184.14,12151633.91,8958518.688,10.467407,29.211402
1994,Propane,Ontario,PADD II,Truck,291761.4,1835120.854,32799904.12,24035373.36,11.24203,31.184212
1994,Propane,Ontario,PADD III,Truck,1488.4,9361.73832,172839.1,125836.5896,11.612409,32.003615
1994,Propane,Ontario,Other,Railway,1080.9,6798.64482,114862.59,83874.43696,10.626569,29.373512
1994,Propane,Ontario,Other,Truck,201.2,1265.50776,21729.6,15773.49626,10.8,29.676434
1994,Propane,Ontario,Total,Pipeline,1005311.1,6323205.757,106138484.8,77750396.14,10.557775,29.276144
1994,Propane,Ontario,Total,Railway,551948.1,3471643.159,59481591.91,43813965.71,10.776663,30.048725
1994,Propane,Ontario,Total,Truck,500224.7,3146313.318,56245192.37,41255335.46,11.243985,31.219557
1994,Propane,Québec,PADD I,Railway,15488,97416.4224,1302557.3,946971.548,8.410106,23.144795
1994,Propane,Québec,PADD I,Truck,65933.8,414710.4152,7825366.52,5753571.763,11.86852,33.032479
1994,Propane,Québec,PADD III,Railway,117,735.9066,14484.6,10792.61,12.38,34.918241
1994,Propane,Québec,PADD III,Truck,1956,12302.8488,253947.4,187967.8011,12.982995,36.376956
1994,Propane,Québec,Total,Railway,15605,98152.329,1317041.9,957764.158,8.439871,23.233067
1994,Propane,Québec,Total,Truck,67889.8,427013.264,8079313.92,5941539.564,11.90063,33.12884
1994,Propane,Saskatchewan,PADD I,Railway,24234,152427.0132,2307459,1729448.063,9.521577,27.014329
1994,Propane,Saskatchewan,PADD II,Pipeline,2340848,14723465.75,215910804,158209436.8,9.223614,25.584144
1994,Propane,Saskatchewan,PADD II,Railway,45081.3,283552.3607,3974733.96,2914585.619,8.816813,24.473277
1994,Propane,Saskatchewan,PADD II,Truck,24244.1,152490.5402,2464849.19,1814885.76,10.1668,28.337073
1994,Propane,Saskatchewan,PADD III,Railway,689,4333.6722,48230,34886.95916,7,19.167066
1994,Propane,Saskatchewan,PADD IV,Railway,459,2887.0182,37729.8,27948,8.22,23.048877
1994,Propane,Saskatchewan,PADD IV,Truck,6693,42097.6314,674974.7,500438.1058,10.084785,28.303576
1994,Propane,Saskatchewan,PADD V,Railway,713,4484.6274,63556.3,46593.21679,8.913927,24.736881
1994,Propane,Saskatchewan,Other,Railway,833,5239.4034,59976,43961.00564,7.2,19.977187
1994,Propane,Saskatchewan,Total,Pipeline,2340848,14723465.75,215910804,158209436.8,9.223614,25.584144
1994,Propane,Saskatchewan,Total,Railway,72009.3,452924.0951,6491685.06,4797422.863,9.015064,25.21919
1994,Propane,Saskatchewan,Total,Truck,30937.1,194588.1716,3139823.89,2315323.865,10.149056,28.329824
1995,Butane,Alberta,PADD I,Railway,11109.2,69874.64616,1239903.8,916911.276,11.161053,31.243257
